1724928586965,34.79
1724928587215,34.79
1724928588215,34.79
1724928588715,34.79
1724928588965,34.79
1724928589215,34.81
1724928590466,34.79
1724928590966,34.79
1724928591216,34.79
1724928591466,34.79
1724928591716,34.79
1724928591966,34.79
1724928592716,34.79
1724928592966,34.79
1724928593216,34.77
1724928594966,34.81
1724928595216,34.79
1724928596716,34.79
1724928596966,34.79
1724928597216,34.81
1724928598716,34.83
1724928598966,34.83
1724928600966,34.81
1724928601216,34.77
1724928602466,34.81
1724928602716,34.81
1724928602966,34.81
1724928603216,34.81
1724928604216,34.83
1724928604716,34.83
1724928604966,34.83
1724928605216,34.81
1724928605966,34.81
1724928606216,34.81
1724928606466,34.81
1724928606716,34.81
1724928606966,34.81
1724928607216,34.79
1724928607966,34.79
1724928608216,34.81
1724928608966,34.81
1724928609216,34.79
1724928610966,34.79
1724928611216,34.81
1724928612967,34.79
1724928613217,34.81
1724928614467,34.81
1724928615217,34.81
1724928615717,34.81
1724928616967,34.81
1724928617217,34.81
1724928618217,34.79
1724928618467,34.79
1724928618967,34.79
1724928619217,34.79
1724928620467,34.83
1724928620967,34.83
1724928621217,34.79
1724928622967,34.79
1724928623217,34.81
1724928623967,34.81
1724928624967,34.81
1724928625217,34.81
1724928626467,34.79
1724928626967,34.79
1724928627217,34.79
1724928627717,34.79
1724928627967,34.79
