1726180630324,34.53
1726180630574,34.53
1726180631574,34.55
1726180631824,34.55
1726180632074,34.55
1726180632324,34.55
1726180632574,34.55
1726180634074,34.55
1726180634324,34.53
1726180634574,34.53
1726180635324,34.55
1726180635574,34.55
1726180636324,34.57
1726180636574,34.57
1726180637074,34.57
1726180637575,34.55
1726180638325,34.57
1726180638575,34.57
1726180639325,34.55
1726180642325,34.55
1726180642575,34.55
1726180644075,34.57
1726180644325,34.57
1726180644575,34.57
1726180645575,34.57
1726180645825,34.57
1726180648325,34.59
1726180648575,34.59
1726180649325,34.57
1726180649575,34.57
1726180649825,34.57
1726180650075,34.57
1726180650325,34.57
1726180650575,34.57
1726180651325,34.57
1726180651575,34.57
1726180652325,34.57
1726180652575,34.57
1726180653575,34.57
1726180654075,34.57
1726180654325,34.57
1726180654575,34.57
1726180655825,34.59
1726180656075,34.59
1726180658325,34.59
1726180658575,34.59
1726180659326,34.59
1726180660326,34.57
1726180660576,34.57
1726180661076,34.57
1726180661326,34.59
1726180661826,34.59
1726180662076,34.59
1726180662326,34.59
1726180664326,34.61
1726180664576,34.61
1726180665326,34.61
1726180665576,34.61
1726180666326,34.61
1726180666576,34.61
1726180667576,34.61
1726180667826,34.61
1726180668076,34.61
1726180668326,34.61
1726180668576,34.61
1726180670326,34.59
1726180670576,34.59
1726180671326,34.59
1726180672326,34.61
1726180672576,34.61
1726180673576,34.59
1726180673826,34.59
1726180674326,34.61
1726180674576,34.61
1726180675576,34.57
1726180676326,34.59
1726180676576,34.59
1726180677826,34.59
1726180678326,34.61
1726180678576,34.61
1726180679326,34.63
1726180679826,34.63
1726180680326,34.63
1726180680577,34.63
1726180681077,34.63
1726180681327,34.61
1726180682327,34.63
1726180682577,34.63
1726180683327,34.61
1726180683827,34.61
1726180684327,34.63
1726180684577,34.63
1726180686077,34.65
1726180686327,34.61
1726180686577,34.61
1726180688077,34.63
1726180688327,34.65
1726180688577,34.65
1726180690327,34.65
1726180690577,34.65
1726180692327,34.65
1726180692577,34.65
1726180694327,34.65
1726180694577,34.65
1726180695827,34.67
1726180696327,34.67
1726180696577,34.67
1726180697327,34.67
1726180697577,34.67
1726180697827,34.67
1726180698327,34.67
1726180698577,34.67
1726180700327,34.67
1726180700577,34.67
1726180702328,34.69
1726180702578,34.69
1726180703078,34.69
1726180703578,34.67
1726180703828,34.67
1726180704328,34.67
1726180704578,34.67
1726180705328,34.69
1726180705578,34.69
1726180706328,34.67
1726180708328,34.69
1726180708578,34.69
1726180709328,34.69
1726180710328,34.69
1726180710578,34.69
1726180712078,34.69
1726180712328,34.67
1726180712578,34.67
1726180714328,34.67
1726180714578,34.67
1726180716078,34.67
1726180716328,34.67
1726180716578,34.67
1726180717328,34.69
1726180718078,34.69
1726180718328,34.67
1726180718578,34.67
1726180719328,34.67
1726180719578,34.67
1726180720328,34.65
1726180720578,34.65
1726180721078,34.65
1726180721328,34.67
1726180721578,34.67
1726180722078,34.67
1726180722328,34.65
1726180722578,34.65
1726180724329,34.69
1726180724579,34.69
1726180724829,34.69
1726180725579,34.67
1726180725829,34.67
1726180726329,34.67
1726180726579,34.67
1726180728079,34.65
1726180728329,34.65
1726180728829,34.65
1726180729079,34.65
1726180730329,34.63
1726180730579,34.63
1726180731579,34.61
1726180732329,34.59
1726180732579,34.59
1726180734079,34.55
1726180736329,34.51
1726180736579,34.51
1726180738079,34.53
1726180738329,34.51
1726180738579,34.51
1726180740329,34.45
1726180740579,34.45
1726180742329,34.45
1726180742579,34.45
1726180743579,34.43
1726180744329,34.43
1726180744579,34.43
1726180745830,34.39
1726180746330,34.41
1726180746580,34.41
1726180746830,34.41
1726180747330,34.39
1726180747580,34.39
1726180747830,34.39
1726180748080,34.39
1726180748330,34.41
1726180748580,34.41
1726180749830,34.39
1726180750080,34.39
1726180750330,34.35
1726180750580,34.35
1726180751330,34.37
1726180752330,34.35
1726180752580,34.35
1726180753330,34.37
1726180753580,34.37
1726180753830,34.37
1726180754330,34.35
1726180754580,34.35
1726180755080,34.35
1726180755330,34.33
1726180755580,34.33
1726180755830,34.33
1726180756330,34.37
1726180756580,34.37
1726180757330,34.33
1726180757830,34.33
1726180758330,34.33
1726180758580,34.33
